"numero_de_pedido";"estado_de_pedido";"fecha_de_pedido";"id cliente";"titulo_metodo_de_pago";"importe_de_descuento_del_carrito";"importe_subtotal_carrito";"importe_envio_pedido";"importe_reembolsado_pedido";"importe_total_pedido";"importe_total_de_impuestos_del_pedido";"sku";"articulo_numero";"nombre_del_articulo";"cantidad";"coste_articulo";"cupon_articulo";"importe_descuento";"importe_impuestos_descuento"
38875;"Completado";"2021-08-18 8:48";445;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38878;"Completado";"2021-08-18 10:35";2759;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38888;"Completado";"2021-08-18 14:17";108;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38889;"Completado";"2021-08-18 17:36";1515;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38891;"Completado";"2021-08-21 9:55";3693;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
38892;"Completado";"2021-08-21 14:47";4031;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38893;"Completado";"2021-08-22 6:09";950;"Stripe";0.0;199.0;0;0;199;0.0;"2002-1-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38894;"Completado";"2021-08-22 15:06";347;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38896;"Completado";"2021-08-22 19:17";1523;"Stripe";0.0;199.0;0;0;199;0.0;"002-2-1-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38900;"Completado";"2021-08-23 2:13";1520;"Tarjeta de credito (Stripe)";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38901;"Completado";"2021-08-23 8:49";4336;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38914;"Completado";"2021-08-23 12:14";2476;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38915;"Procesando";"2021-08-23 16:54";2748;"Visa ending in 2386";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
38922;"Completado";"2021-08-23 20:21";304;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38923;"Completado";"2021-08-24 9:09";98;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38927;"Procesando";"2021-08-24 12:12";1650;"Visa ending in 0908";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
38929;"Completado";"2021-08-24 14:27";39;"";20.0;179.0;0;0;179;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
38930;"Completado";"2021-08-24 14:43";2334;"Fraccionar pago";0.0;699.0;0;0;699;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
38931;"Completado";"2021-08-24 20:48";1093;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38933;"Completado";"2021-08-26 11:28";89;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
38934;"Completado";"2021-08-26 21:24";85;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
38943;"Completado";"2021-08-27 10:31";594;"Pago con tarjeta";0.0;179.0;0;0;179;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
38946;"Procesando";"2021-08-27 19:22";1385;"Visa ending in 4371";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
38947;"Procesando";"2021-08-28 7:14";583;"Visa ending in 0189";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
38948;"Completado";"2021-08-28 11:29";716;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38950;"Completado";"2021-08-29 4:30";2634;"Tarjeta de credito (Stripe)";0.0;4460.0;0;0;4460;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38951;"Completado";"2021-08-29 15:56";4051;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38952;"Completado";"2021-08-29 20:20";2138;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38953;"Completado";"2021-08-29 20:38";1843;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
38976;"Completado";"2021-08-30 9:15";1847;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
39115;"Completado";"2021-08-31 20:25";1822;"Pago con tarjeta";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
39151;"Completado";"2021-09-01 8:06";373;"Pago con tarjeta";0.0;699.0;0;70;699;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39173;"Procesando";"2021-09-01 9:06";1864;"Visa ending in 8946";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39305;"Completado";"2021-09-01 11:55";13;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-2-1-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39306;"Completado";"2021-09-01 12:57";4261;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39312;"Completado";"2021-09-01 13:42";740;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39336;"Completado";"2021-09-01 15:45";1800;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39342;"Completado";"2021-09-01 18:13";4412;"Pago con tarjeta";0.0;699.0;0;70;699;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39343;"Completado";"2021-09-01 19:36";2193;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39439;"Completado";"2021-09-02 1:53";1571;"Tarjeta de credito (Stripe)";0.0;356.0;0;0;356;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39441;"Procesando";"2021-09-02 7:32";2190;"Visa ending in 6063";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39442;"Completado";"2021-09-02 8:05";3656;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-1-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39447;"Procesando";"2021-09-02 9:20";2199;"MasterCard ending in 6330";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39448;"Completado";"2021-09-02 10:22";2179;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
39457;"Completado";"2021-09-02 13:13";4017;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"2001-2-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
39459;"Completado";"2021-09-02 16:43";347;"Fraccionar pago";0.0;269.0;0;0;269;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39461;"Completado";"2021-09-02 16:47";24;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
39467;"Completado";"2021-09-03 10:32";617;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39469;"Procesando";"2021-09-03 12:19";2998;"Visa ending in 9881";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39487;"Procesando";"2021-09-03 18:32";1320;"MasterCard ending in 8513";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39488;"Completado";"2021-09-04 7:29";1303;"Tarjeta de credito (Stripe)";0.0;249.0;0;0;249;0.0;"002-1-2-1-1-1-1-1-2";1;"Aprende Python desde cero";1;249.0;"";"";""
39489;"Completado";"2021-09-04 7:39";203;"Tarjeta de credito (Stripe)";0.0;249.0;0;0;249;0.0;"002-1-2-1-1-1-1-1-2";1;"Aprende Python desde cero";1;249.0;"";"";""
39491;"Procesando";"2021-09-04 23:13";2454;"MasterCard ending in 2802";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39493;"Completado";"2021-09-05 20:25";920;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39495;"Completado";"2021-09-06 10:13";919;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
39514;"Completado";"2021-09-06 16:14";2666;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
39520;"Completado";"2021-09-06 16:39";2666;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
39533;"Completado";"2021-09-06 19:05";2662;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39534;"Completado";"2021-09-06 19:07";3651;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39535;"Completado";"2021-09-06 19:10";2652;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39536;"Completado";"2021-09-06 19:13";2658;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39541;"Completado";"2021-09-06 19:20";2659;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39542;"Completado";"2021-09-06 19:25";2638;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39543;"Completado";"2021-09-06 19:26";466;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39544;"Completado";"2021-09-06 19:28";463;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39545;"Completado";"2021-09-06 19:34";461;"Tarjeta de credito (Stripe)";0.0;3941.0;0;0;3941;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39546;"Completado";"2021-09-06 19:35";462;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39547;"Completado";"2021-09-06 19:37";925;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39548;"Completado";"2021-09-06 19:38";1400;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39549;"Completado";"2021-09-06 19:40";2463;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39551;"Completado";"2021-09-06 19:46";1130;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
39552;"Completado";"2021-09-06 19:52";306;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39553;"Completado";"2021-09-06 19:56";3814;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39554;"Completado";"2021-09-06 20:10";4290;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39555;"Completado";"2021-09-06 20:13";4472;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39556;"Completado";"2021-09-06 20:28";2337;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39557;"Completado";"2021-09-06 20:32";90;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39558;"Completado";"2021-09-06 20:36";96;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39560;"Completado";"2021-09-06 20:47";1929;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39561;"Completado";"2021-09-06 20:59";586;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39562;"Completado";"2021-09-06 21:00";590;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39564;"Completado";"2021-09-06 21:04";589;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39565;"Completado";"2021-09-06 21:09";713;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39566;"Completado";"2021-09-06 21:23";1892;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39567;"Completado";"2021-09-06 21:28";1929;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39569;"Completado";"2021-09-06 21:41";4489;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39570;"Completado";"2021-09-06 21:52";4443;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39571;"Completado";"2021-09-06 22:00";1859;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39573;"Completado";"2021-09-06 22:20";3431;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39574;"Completado";"2021-09-06 22:21";2565;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39575;"Completado";"2021-09-07 0:48";473;"Tarjeta de credito (Stripe)";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39576;"Completado";"2021-09-07 2:14";2717;"Tarjeta de credito (Stripe)";0.0;3941.0;0;0;3941;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39577;"Completado";"2021-09-07 5:51";4412;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39578;"Completado";"2021-09-07 6:09";374;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39579;"Completado";"2021-09-07 6:28";108;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39581;"Completado";"2021-09-07 6:55";757;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39582;"Completado";"2021-09-07 6:55";2229;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39583;"Completado";"2021-09-07 6:59";3390;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39584;"Completado";"2021-09-07 7:12";2586;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39585;"Completado";"2021-09-07 7:22";1528;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39588;"Completado";"2021-09-07 7:46";2596;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39589;"Completado";"2021-09-07 7:47";428;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39590;"Completado";"2021-09-07 7:48";1135;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39602;"Completado";"2021-09-07 8:21";2318;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39603;"Completado";"2021-09-07 8:36";1864;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39604;"Procesando";"2021-09-07 8:44";2805;"Visa ending in 1773";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
39605;"Completado";"2021-09-07 9:07";1492;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39606;"Completado";"2021-09-07 9:20";3982;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39607;"Completado";"2021-09-07 9:24";1904;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39608;"Completado";"2021-09-07 9:46";930;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39609;"Completado";"2021-09-07 11:27";869;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39610;"Completado";"2021-09-07 11:53";1138;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39612;"Completado";"2021-09-07 12:53";1095;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39613;"Completado";"2021-09-07 13:20";962;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39614;"Completado";"2021-09-07 13:27";1081;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39615;"Completado";"2021-09-07 13:28";3748;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39616;"Completado";"2021-09-07 14:59";63;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39617;"Completado";"2021-09-07 16:59";3382;"Pago con tarjeta";0.0;314.0;0;0;314;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39618;"Completado";"2021-09-07 17:06";631;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39622;"Completado";"2021-09-07 19:27";4412;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39625;"Completado";"2021-09-07 20:27";1828;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39626;"Completado";"2021-09-07 20:52";1816;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39627;"Completado";"2021-09-07 21:31";937;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39628;"Completado";"2021-09-07 21:53";1840;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39629;"Completado";"2021-09-07 21:57";1834;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39630;"Completado";"2021-09-07 21:59";3131;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39632;"Completado";"2021-09-08 5:15";1812;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39633;"Completado";"2021-09-08 5:39";1838;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39634;"Completado";"2021-09-08 7:27";1291;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39635;"Completado";"2021-09-08 8:39";1294;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39636;"Completado";"2021-09-08 9:30";1285;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39637;"Completado";"2021-09-08 10:24";1649;"Pago con tarjeta";0.0;249.0;0;0;249;0.0;"001-2-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
39638;"Completado";"2021-09-08 10:40";740;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39639;"Completado";"2021-09-08 10:51";937;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39641;"Completado";"2021-09-08 11:22";728;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39643;"Completado";"2021-09-08 13:42";1843;"Tarjeta de credito (Stripe)";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39644;"Completado";"2021-09-08 14:20";1400;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39645;"Completado";"2021-09-08 15:10";2759;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39646;"Completado";"2021-09-08 15:47";753;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39648;"Completado";"2021-09-08 16:44";3855;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39649;"Completado";"2021-09-08 17:04";2782;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39650;"Completado";"2021-09-08 17:13";2164;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39651;"Completado";"2021-09-08 19:30";340;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39652;"Completado";"2021-09-08 19:32";2173;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39654;"Completado";"2021-09-08 19:49";3823;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
39664;"Completado";"2021-09-09 1:53";2100;"Tarjeta de credito (Stripe)";0.0;320.0;0;0;320;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
39667;"Completado";"2021-09-09 8:41";2139;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
39670;"Completado";"2021-09-09 11:30";2652;"Pago con tarjeta";0.0;249.0;0;0;249;0.0;"002-1-2-1-1-1-1-1-3";1;"Aprende Python desde cero";1;249.0;"";"";""
